Lat,Lng,Alt,Acc,Time,Prv,OrgLat,OrgLng,OrgAlt,OrgAcc,Speed,Bearing,AdvPrv,Dly,Dst,AltOfst,Pressure,PressureRef,RefAge,FromBT,Sats,Secs,AccDst,Quality,PDOP,VDOP,HDOP,DGPSAge,DGPSStat,Category,TimeWithTZ,TimeWithMS,SpeedKPH,SpeedMPH,Battery
25.49564,81.86987,91,3.01,2023-03-14T08:14:49.000Z,gps,25.49564,81.86987,43,4.31,0.00,0.0,gps [GPS],00:00:00,0.0,0.0,,,,false,9 / 22,0,0.0,1,1.0,0.7,0.7,-,-,Misc,13:44:49 GMT+05:30,13:44:49.050,0.00,0.00,62
25.49560,81.86982,89,3.18,2023-03-14T08:14:58.000Z,gps,25.49558,81.86981,41,4.71,1.79,230.2,gps [GPS],00:00:09,6.8,0.0,,,,false,15 / 25,9,6.8,1,1.1,0.7,0.8,-,-,Misc,13:44:58 GMT+05:30,13:44:58.020,6.44,4.00,62
25.49554,81.86978,85,3.07,2023-03-14T08:15:00.000Z,gps,25.49552,81.86975,37,4.36,2.35,224.7,gps [GPS],00:00:02,7.5,0.0,,,,false,13 / 24,11,14.3,1,1.0,0.7,0.8,-,-,Misc,13:45:00 GMT+05:30,13:45:00.041,8.46,5.26,62
25.49550,81.86974,81,3.07,2023-03-14T08:15:02.000Z,gps,25.49548,81.86973,33,4.42,2.56,220.2,gps [GPS],00:00:02,5.8,0.0,,,,false,13 / 25,13,20.1,1,1.1,0.7,0.8,-,-,Misc,13:45:02 GMT+05:30,13:45:02.055,9.22,5.73,62
25.49546,81.86971,81,3.03,2023-03-14T08:15:04.000Z,gps,25.49544,81.86969,33,4.17,3.86,220.0,gps [GPS],00:00:02,6.0,0.0,,,,false,14 / 27,15,26.1,1,1.1,0.7,0.8,-,-,Misc,13:45:04 GMT+05:30,13:45:04.082,13.90,8.63,62
25.49540,81.86966,83,3.00,2023-03-14T08:15:06.000Z,gps,25.49537,81.86963,35,4.28,4.74,216.0,gps [GPS],00:00:02,8.3,0.0,,,,false,10 / 25,17,34.4,1,1.1,0.7,0.8,-,-,Misc,13:45:06 GMT+05:30,13:45:06.049,17.06,10.60,62
25.49533,81.86960,82,3.18,2023-03-14T08:15:08.000Z,gps,25.49529,81.86957,35,4.71,4.69,219.3,gps [GPS],00:00:02,9.2,0.0,,,,false,15 / 25,19,43.6,1,1.0,0.7,0.7,-,-,Misc,13:45:08 GMT+05:30,13:45:08.046,16.88,10.49,62
25.49529,81.86957,83,3.05,2023-03-14T08:15:09.000Z,gps,25.49525,81.86955,35,4.26,4.56,216.6,gps [GPS],00:00:01,5.4,0.0,,,,false,18 / 26,20,49.0,1,1.0,0.7,0.7,-,-,Misc,13:45:09 GMT+05:30,13:45:09.059,16.42,10.20,62
25.49525,81.86955,84,2.98,2023-03-14T08:15:10.000Z,gps,25.49522,81.86952,36,4.14,4.06,215.1,gps [GPS],00:00:01,5.0,0.0,,,,false,18 / 26,21,54.0,1,1.0,0.7,0.7,-,-,Misc,13:45:10 GMT+05:30,13:45:10.056,14.62,9.08,62
25.49519,81.86950,86,2.89,2023-03-14T08:15:12.000Z,gps,25.49516,81.86948,38,3.99,3.20,215.1,gps [GPS],00:00:02,8.7,0.0,,,,false,18 / 26,23,62.7,1,1.0,0.7,0.7,-,-,Misc,13:45:12 GMT+05:30,13:45:12.053,11.52,7.16,62
25.49514,81.86946,86,2.81,2023-03-14T08:15:14.000Z,gps,25.49512,81.86945,38,3.83,2.63,214.2,gps [GPS],00:00:02,6.8,0.0,,,,false,18 / 26,25,69.5,1,1.0,0.7,0.7,-,-,Misc,13:45:14 GMT+05:30,13:45:14.032,9.47,5.88,62
25.49510,81.86943,86,2.81,2023-03-14T08:15:16.000Z,gps,25.49508,81.86942,39,3.88,1.73,211.4,gps [GPS],00:00:02,5.2,0.0,,,,false,18 / 26,27,74.7,1,1.0,0.7,0.7,-,-,Misc,13:45:16 GMT+05:30,13:45:16.047,6.23,3.87,62
25.49505,81.86940,85,2.78,2023-03-14T08:15:20.000Z,gps,25.49504,81.86939,37,3.79,1.79,210.4,gps [GPS],00:00:04,6.4,0.0,,,,false,16 / 26,31,81.1,1,1.0,0.7,0.8,-,-,Misc,13:45:20 GMT+05:30,13:45:20.041,6.44,4.00,62
25.49499,81.86937,86,2.78,2023-03-14T08:15:23.000Z,gps,25.49497,81.86935,38,3.79,3.45,206.6,gps [GPS],00:00:03,7.1,0.0,,,,false,18 / 26,34,88.2,1,1.0,0.7,0.8,-,-,Misc,13:45:23 GMT+05:30,13:45:23.036,12.42,7.72,62
25.49493,81.86933,87,2.78,2023-03-14T08:15:25.000Z,gps,25.49490,81.86931,39,3.79,4.93,208.2,gps [GPS],00:00:02,8.0,0.0,,,,false,19 / 26,36,96.2,1,0.9,0.7,0.7,-,-,Misc,13:45:25 GMT+05:30,13:45:25.043,17.75,11.03,62
25.49488,81.86930,87,2.78,2023-03-14T08:15:26.000Z,gps,25.49484,81.86928,39,3.79,5.39,211.6,gps [GPS],00:00:01,5.9,0.0,,,,false,19 / 26,37,102.0,1,1.0,0.7,0.7,-,-,Misc,13:45:26 GMT+05:30,13:45:26.042,19.40,12.06,62
25.49484,81.86927,87,2.78,2023-03-14T08:15:27.000Z,gps,25.49480,81.86924,40,3.79,6.18,218.3,gps [GPS],00:00:01,6.2,0.0,,,,false,18 / 26,38,108.2,1,0.9,0.7,0.7,-,-,Misc,13:45:27 GMT+05:30,13:45:27.031,22.25,13.82,62
25.49478,81.86923,87,2.78,2023-03-14T08:15:28.000Z,gps,25.49474,81.86919,39,3.79,6.94,209.5,gps [GPS],00:00:01,7.2,0.0,,,,false,19 / 26,39,115.4,1,0.9,0.7,0.7,-,-,Misc,13:45:28 GMT+05:30,13:45:28.056,24.98,15.52,62
25.49473,81.86919,88,2.78,2023-03-14T08:15:29.000Z,gps,25.49468,81.86915,40,3.79,7.17,207.9,gps [GPS],00:00:01,7.3,0.0,,,,false,19 / 26,40,122.8,1,0.9,0.7,0.7,-,-,Misc,13:45:29 GMT+05:30,13:45:29.031,25.81,16.04,62
25.49467,81.86914,87,2.78,2023-03-14T08:15:30.000Z,gps,25.49462,81.86911,40,3.79,7.21,208.5,gps [GPS],00:00:01,7.7,0.0,,,,false,19 / 26,41,130.4,1,0.9,0.6,0.6,-,-,Misc,13:45:30 GMT+05:30,13:45:30.071,25.96,16.13,62
25.49461,81.86910,86,2.78,2023-03-14T08:15:31.000Z,gps,25.49457,81.86906,38,3.79,7.25,208.9,gps [GPS],00:00:01,7.6,0.0,,,,false,20 / 26,42,138.1,1,0.9,0.6,0.6,-,-,Misc,13:45:31 GMT+05:30,13:45:31.028,26.10,16.22,62
25.49455,81.86906,85,2.78,2023-03-14T08:15:32.000Z,gps,25.49450,81.86903,37,3.79,7.20,213.0,gps [GPS],00:00:01,7.7,0.0,,,,false,20 / 26,43,145.8,1,0.9,0.6,0.6,-,-,Misc,13:45:32 GMT+05:30,13:45:32.060,25.92,16.11,62
25.49449,81.86903,85,2.78,2023-03-14T08:15:33.000Z,gps,25.49444,81.86900,37,3.79,7.30,210.4,gps [GPS],00:00:01,7.4,0.0,,,,false,20 / 26,44,153.2,1,0.9,0.6,0.6,-,-,Misc,13:45:33 GMT+05:30,13:45:33.038,26.28,16.33,62
25.49444,81.86899,86,2.78,2023-03-14T08:15:34.000Z,gps,25.49440,81.86897,38,3.79,6.95,209.2,gps [GPS],00:00:01,6.8,0.0,,,,false,20 / 26,45,160.1,1,0.8,0.6,0.6,-,-,Misc,13:45:34 GMT+05:30,13:45:34.034,25.02,15.55,62
25.49439,81.86896,86,2.78,2023-03-14T08:15:35.000Z,gps,25.49435,81.86893,38,3.79,6.84,204.7,gps [GPS],00:00:01,6.9,0.0,,,,false,21 / 26,46,166.9,1,0.8,0.6,0.6,-,-,Misc,13:45:35 GMT+05:30,13:45:35.052,24.62,15.30,62
25.49434,81.86892,85,2.78,2023-03-14T08:15:36.000Z,gps,25.49429,81.86888,38,3.79,7.32,207.2,gps [GPS],00:00:01,7.3,0.0,,,,false,21 / 26,47,174.2,1,0.9,0.6,0.6,-,-,Misc,13:45:36 GMT+05:30,13:45:36.034,26.35,16.37,62
25.49428,81.86887,85,2.78,2023-03-14T08:15:37.000Z,gps,25.49423,81.86882,37,3.79,7.48,205.3,gps [GPS],00:00:01,8.1,0.0,,,,false,20 / 26,48,182.3,1,0.9,0.6,0.6,-,-,Misc,13:45:37 GMT+05:30,13:45:37.041,26.93,16.73,62
25.49422,81.86882,85,2.78,2023-03-14T08:15:38.000Z,gps,25.49417,81.86878,37,3.79,7.69,214.7,gps [GPS],00:00:01,8.2,0.0,,,,false,20 / 26,49,190.5,1,0.9,0.6,0.6,-,-,Misc,13:45:38 GMT+05:30,13:45:38.032,27.68,17.20,62
25.49416,81.86877,85,2.78,2023-03-14T08:15:39.000Z,gps,25.49412,81.86873,37,3.79,7.81,215.8,gps [GPS],00:00:01,7.8,0.0,,,,false,20 / 26,50,198.4,1,0.9,0.7,0.7,-,-,Misc,13:45:39 GMT+05:30,13:45:39.041,28.12,17.47,62
25.49411,81.86872,86,2.78,2023-03-14T08:15:40.000Z,gps,25.49406,81.86868,38,3.79,7.58,214.8,gps [GPS],00:00:01,7.8,0.0,,,,false,19 / 26,51,206.2,1,0.9,0.6,0.6,-,-,Misc,13:45:40 GMT+05:30,13:45:40.043,27.29,16.96,61
25.49406,81.86867,86,2.78,2023-03-14T08:15:41.000Z,gps,25.49401,81.86862,39,3.79,7.83,212.4,gps [GPS],00:00:01,7.9,0.0,,,,false,20 / 26,52,214.1,1,0.8,0.6,0.6,-,-,Misc,13:45:41 GMT+05:30,13:45:41.038,28.19,17.52,61
25.49400,81.86862,86,2.81,2023-03-14T08:15:42.000Z,gps,25.49396,81.86858,39,3.86,7.42,208.2,gps [GPS],00:00:01,7.6,0.0,,,,false,21 / 26,53,221.7,1,0.8,0.6,0.6,-,-,Misc,13:45:42 GMT+05:30,13:45:42.041,26.71,16.60,61
25.49395,81.86857,86,2.82,2023-03-14T08:15:43.000Z,gps,25.49389,81.86853,38,3.88,8.18,213.0,gps [GPS],00:00:01,8.1,0.0,,,,false,21 / 26,54,229.8,1,0.8,0.6,0.6,-,-,Misc,13:45:43 GMT+05:30,13:45:43.034,29.45,18.30,61
25.49389,81.86853,86,2.87,2023-03-14T08:15:44.000Z,gps,25.49384,81.86849,39,4.00,7.89,213.4,gps [GPS],00:00:01,7.6,0.0,,,,false,21 / 26,55,237.4,1,0.8,0.6,0.6,-,-,Misc,13:45:44 GMT+05:30,13:45:44.029,28.40,17.65,61
25.49383,81.86848,86,2.87,2023-03-14T08:15:45.000Z,gps,25.49378,81.86844,39,3.97,7.80,218.6,gps [GPS],00:00:01,7.7,0.0,,,,false,21 / 26,56,245.1,1,0.8,0.6,0.6,-,-,Misc,13:45:45 GMT+05:30,13:45:45.030,28.08,17.45,61
25.49377,81.86844,87,2.83,2023-03-14T08:15:46.000Z,gps,25.49372,81.86840,39,3.87,8.33,229.5,gps [GPS],00:00:01,8.1,0.0,,,,false,21 / 26,57,253.2,1,0.8,0.6,0.6,-,-,Misc,13:45:46 GMT+05:30,13:45:46.053,29.99,18.63,61
25.49371,81.86839,88,2.79,2023-03-14T08:15:47.000Z,gps,25.49366,81.86835,40,3.79,7.73,226.4,gps [GPS],00:00:01,8.2,0.0,,,,false,21 / 26,58,261.4,1,0.9,0.7,0.7,-,-,Misc,13:45:47 GMT+05:30,13:45:47.028,27.83,17.29,61
25.49366,81.86835,89,2.78,2023-03-14T08:15:48.000Z,gps,25.49362,81.86831,41,3.79,7.30,224.9,gps [GPS],00:00:01,7.3,0.0,,,,false,19 / 26,59,268.7,1,1.0,0.7,0.7,-,-,Misc,13:45:48 GMT+05:30,13:45:48.043,26.28,16.33,61
25.49360,81.86830,90,2.78,2023-03-14T08:15:49.000Z,gps,25.49356,81.86827,42,3.79,7.73,228.6,gps [GPS],00:00:01,7.6,0.0,,,,false,18 / 26,60,276.3,1,1.0,0.7,0.7,-,-,Misc,13:45:49 GMT+05:30,13:45:49.039,27.83,17.29,61
25.49355,81.86826,90,2.78,2023-03-14T08:15:50.000Z,gps,25.49350,81.86822,42,3.79,7.81,218.7,gps [GPS],00:00:01,7.8,0.0,,,,false,18 / 26,61,284.1,1,1.0,0.7,0.7,-,-,Misc,13:45:50 GMT+05:30,13:45:50.039,28.12,17.47,61
25.49349,81.86821,90,2.78,2023-03-14T08:15:51.000Z,gps,25.49344,81.86817,43,3.79,8.26,213.3,gps [GPS],00:00:01,7.9,0.0,,,,false,18 / 26,62,291.9,1,1.0,0.7,0.7,-,-,Misc,13:45:51 GMT+05:30,13:45:51.031,29.74,18.48,61
25.49344,81.86817,90,2.78,2023-03-14T08:15:52.000Z,gps,25.49339,81.86813,43,3.79,7.82,221.6,gps [GPS],00:00:01,7.5,0.0,,,,false,17 / 26,63,299.4,1,1.0,0.7,0.7,-,-,Misc,13:45:52 GMT+05:30,13:45:52.065,28.15,17.49,61
25.49338,81.86812,91,2.78,2023-03-14T08:15:53.000Z,gps,25.49333,81.86808,43,3.79,8.38,213.3,gps [GPS],00:00:01,8.0,0.0,,,,false,18 / 26,64,307.4,1,1.0,0.7,0.7,-,-,Misc,13:45:53 GMT+05:30,13:45:53.055,30.17,18.75,61
25.49332,81.86807,91,2.78,2023-03-14T08:15:54.000Z,gps,25.49328,81.86804,43,3.79,6.87,217.1,gps [GPS],00:00:01,7.5,0.0,,,,false,18 / 26,65,315.0,1,0.9,0.7,0.7,-,-,Misc,13:45:54 GMT+05:30,13:45:54.030,24.73,15.37,61
25.49327,81.86803,91,2.78,2023-03-14T08:15:55.000Z,gps,25.49323,81.86799,43,3.79,6.59,217.5,gps [GPS],00:00:01,7.2,0.0,,,,false,19 / 26,66,322.2,1,0.9,0.7,0.7,-,-,Misc,13:45:55 GMT+05:30,13:45:55.028,23.72,14.74,61
25.49322,81.86799,91,2.78,2023-03-14T08:15:56.000Z,gps,25.49317,81.86795,43,3.79,8.13,216.9,gps [GPS],00:00:01,7.8,0.0,,,,false,19 / 26,67,330.0,1,0.9,0.7,0.7,-,-,Misc,13:45:56 GMT+05:30,13:45:56.032,29.27,18.19,61
25.49316,81.86794,92,2.78,2023-03-14T08:15:57.000Z,gps,25.49312,81.86790,44,3.79,7.77,216.8,gps [GPS],00:00:01,7.5,0.0,,,,false,19 / 26,68,337.4,1,0.9,0.7,0.7,-,-,Misc,13:45:57 GMT+05:30,13:45:57.051,27.97,17.38,61
25.49310,81.86789,92,2.78,2023-03-14T08:15:58.000Z,gps,25.49305,81.86785,44,3.79,8.01,216.3,gps [GPS],00:00:01,8.0,0.0,,,,false,19 / 26,69,345.5,1,1.0,0.7,0.7,-,-,Misc,13:45:58 GMT+05:30,13:45:58.049,28.84,17.92,61
25.49305,81.86784,93,2.78,2023-03-14T08:15:59.000Z,gps,25.49300,81.86780,45,3.79,7.77,217.1,gps [GPS],00:00:01,7.9,0.0,,,,false,18 / 26,70,353.4,1,1.0,0.7,0.7,-,-,Misc,13:45:59 GMT+05:30,13:45:59.033,27.97,17.38,61
25.49299,81.86779,92,2.78,2023-03-14T08:16:00.000Z,gps,25.49294,81.86774,45,3.79,7.56,217.6,gps [GPS],00:00:01,8.6,0.0,,,,false,18 / 26,71,362.0,1,0.9,0.6,0.6,-,-,Misc,13:46:00 GMT+05:30,13:46:00.048,27.22,16.91,61
25.49295,81.86775,93,4.34,2023-03-14T08:16:02.000Z,gps,25.49283,81.86766,45,9.94,7.44,215.5,gps [GPS],00:00:02,6.0,0.0,,,,false,20 / 26,73,368.0,1,1.0,0.7,0.7,-,-,Misc,13:46:02 GMT+05:30,13:46:02.051,26.78,16.64,61
25.49291,81.86772,93,4.66,2023-03-14T08:16:03.000Z,gps,25.49277,81.86761,45,9.94,7.73,217.0,gps [GPS],00:00:01,5.3,0.0,,,,false,19 / 26,74,373.4,1,1.0,0.7,0.7,-,-,Misc,13:46:03 GMT+05:30,13:46:03.051,27.83,17.29,61
25.49286,81.86768,93,4.84,2023-03-14T08:16:04.000Z,gps,25.49272,81.86756,45,9.94,7.71,216.1,gps [GPS],00:00:01,6.4,0.0,,,,false,19 / 26,75,379.7,1,0.9,0.6,0.6,-,-,Misc,13:46:04 GMT+05:30,13:46:04.052,27.76,17.25,61
25.49281,81.86764,93,4.94,2023-03-14T08:16:05.000Z,gps,25.49266,81.86751,46,9.94,7.39,215.7,gps [GPS],00:00:01,7.0,0.0,,,,false,20 / 26,76,386.7,1,0.9,0.6,0.6,-,-,Misc,13:46:05 GMT+05:30,13:46:05.056,26.60,16.53,61
25.49276,81.86760,94,5.00,2023-03-14T08:16:06.000Z,gps,25.49260,81.86746,46,9.94,7.81,216.4,gps [GPS],00:00:01,7.4,0.0,,,,false,20 / 26,77,394.1,1,1.0,0.7,0.7,-,-,Misc,13:46:06 GMT+05:30,13:46:06.058,28.12,17.47,61
25.49271,81.86755,94,5.03,2023-03-14T08:16:07.000Z,gps,25.49255,81.86742,47,9.94,7.49,216.4,gps [GPS],00:00:01,7.5,0.0,,,,false,18 / 26,78,401.6,1,1.0,0.7,0.7,-,-,Misc,13:46:07 GMT+05:30,13:46:07.046,26.96,16.75,61
25.49265,81.86751,95,5.04,2023-03-14T08:16:08.000Z,gps,25.49249,81.86738,47,9.94,7.50,216.5,gps [GPS],00:00:01,7.6,0.0,,,,false,17 / 26,79,409.2,1,1.0,0.7,0.7,-,-,Misc,13:46:08 GMT+05:30,13:46:08.052,27.00,16.78,61
25.49260,81.86746,96,5.05,2023-03-14T08:16:09.000Z,gps,25.49244,81.86733,48,9.94,7.34,216.4,gps [GPS],00:00:01,7.6,0.0,,,,false,17 / 25,80,416.7,1,1.0,0.7,0.7,-,-,Misc,13:46:09 GMT+05:30,13:46:09.051,26.42,16.42,61
25.49254,81.86741,96,5.06,2023-03-14T08:16:10.000Z,gps,25.49239,81.86728,48,9.94,7.17,216.0,gps [GPS],00:00:01,7.5,0.0,,,,false,18 / 26,81,424.3,1,1.0,0.7,0.7,-,-,Misc,13:46:10 GMT+05:30,13:46:10.050,25.81,16.04,61
25.49249,81.86737,96,5.06,2023-03-14T08:16:11.000Z,gps,25.49234,81.86724,48,9.94,7.00,215.7,gps [GPS],00:00:01,7.4,0.0,,,,false,18 / 26,82,431.6,1,0.9,0.7,0.7,-,-,Misc,13:46:11 GMT+05:30,13:46:11.052,25.20,15.66,61
25.49244,81.86733,95,5.06,2023-03-14T08:16:12.000Z,gps,25.49229,81.86720,47,9.94,7.40,215.6,gps [GPS],00:00:01,7.4,0.0,,,,false,19 / 26,83,439.0,1,0.9,0.6,0.6,-,-,Misc,13:46:12 GMT+05:30,13:46:12.064,26.64,16.55,61
25.49239,81.86728,95,5.06,2023-03-14T08:16:13.000Z,gps,25.49224,81.86716,48,9.94,7.14,216.4,gps [GPS],00:00:01,7.2,0.0,,,,false,20 / 26,84,446.2,1,0.9,0.6,0.6,-,-,Misc,13:46:13 GMT+05:30,13:46:13.050,25.70,15.97,61
25.49233,81.86724,96,5.06,2023-03-14T08:16:14.000Z,gps,25.49218,81.86712,48,9.94,6.92,215.5,gps [GPS],00:00:01,7.3,0.0,,,,false,20 / 26,85,453.6,1,0.9,0.6,0.6,-,-,Misc,13:46:14 GMT+05:30,13:46:14.057,24.91,15.48,61
25.49228,81.86720,96,5.06,2023-03-14T08:16:15.000Z,gps,25.49212,81.86707,48,9.94,7.07,211.0,gps [GPS],00:00:01,7.4,0.0,,,,false,20 / 26,86,461.0,1,0.9,0.7,0.7,-,-,Misc,13:46:15 GMT+05:30,13:46:15.052,25.45,15.82,61
25.49222,81.86715,94,5.06,2023-03-14T08:16:16.000Z,gps,25.49206,81.86702,47,9.94,6.90,208.3,gps [GPS],00:00:01,7.9,0.0,,,,false,19 / 26,87,468.9,1,0.9,0.7,0.7,-,-,Misc,13:46:16 GMT+05:30,13:46:16.052,24.84,15.43,61
25.49216,81.86710,94,5.06,2023-03-14T08:16:17.000Z,gps,25.49200,81.86696,46,9.94,6.49,201.3,gps [GPS],00:00:01,8.0,0.0,,,,false,19 / 26,88,476.9,1,0.9,0.6,0.6,-,-,Misc,13:46:17 GMT+05:30,13:46:17.143,23.36,14.52,61
25.49211,81.86705,94,5.06,2023-03-14T08:16:18.000Z,gps,25.49194,81.86692,46,9.94,6.64,199.9,gps [GPS],00:00:01,7.9,0.0,,,,false,20 / 26,89,484.8,1,0.9,0.6,0.6,-,-,Misc,13:46:18 GMT+05:30,13:46:18.053,23.90,14.85,61
25.49205,81.86701,93,5.06,2023-03-14T08:16:19.000Z,gps,25.49189,81.86688,46,9.94,6.59,201.9,gps [GPS],00:00:01,7.7,0.0,,,,false,20 / 26,90,492.5,1,0.9,0.6,0.6,-,-,Misc,13:46:19 GMT+05:30,13:46:19.088,23.72,14.74,61
25.49200,81.86697,93,5.06,2023-03-14T08:16:20.000Z,gps,25.49185,81.86686,46,9.94,6.43,203.9,gps [GPS],00:00:01,7.0,0.0,,,,false,21 / 26,91,499.5,1,0.8,0.6,0.6,-,-,Misc,13:46:20 GMT+05:30,13:46:20.042,23.15,14.38,61
25.49195,81.86693,94,5.06,2023-03-14T08:16:21.000Z,gps,25.49180,81.86682,46,9.94,6.71,212.8,gps [GPS],00:00:01,7.1,0.0,,,,false,21 / 26,92,506.6,1,0.8,0.6,0.6,-,-,Misc,13:46:21 GMT+05:30,13:46:21.034,24.16,15.01,61
25.49190,81.86689,94,5.06,2023-03-14T08:16:22.000Z,gps,25.49175,81.86679,46,9.94,6.92,210.2,gps [GPS],00:00:01,6.7,0.0,,,,false,21 / 26,93,513.3,1,0.8,0.6,0.6,-,-,Misc,13:46:22 GMT+05:30,13:46:22.037,24.91,15.48,61
25.49184,81.86686,94,5.06,2023-03-14T08:16:23.000Z,gps,25.49170,81.86676,46,9.94,7.10,212.2,gps [GPS],00:00:01,6.6,0.0,,,,false,21 / 26,94,519.9,1,0.8,0.6,0.6,-,-,Misc,13:46:23 GMT+05:30,13:46:23.042,25.56,15.88,61
25.49179,81.86682,94,5.06,2023-03-14T08:16:24.000Z,gps,25.49165,81.86672,46,9.94,7.37,214.7,gps [GPS],00:00:01,6.6,0.0,,,,false,21 / 26,95,526.6,1,0.8,0.6,0.6,-,-,Misc,13:46:24 GMT+05:30,13:46:24.050,26.53,16.49,61
25.49174,81.86679,94,5.06,2023-03-14T08:16:25.000Z,gps,25.49160,81.86669,47,9.94,7.08,211.9,gps [GPS],00:00:01,6.6,0.0,,,,false,21 / 26,96,533.2,1,0.8,0.6,0.6,-,-,Misc,13:46:25 GMT+05:30,13:46:25.034,25.49,15.84,61
25.49169,81.86675,94,5.06,2023-03-14T08:16:26.000Z,gps,25.49154,81.86665,46,9.94,7.41,212.6,gps [GPS],00:00:01,6.8,0.0,,,,false,21 / 26,97,540.0,1,0.8,0.6,0.6,-,-,Misc,13:46:26 GMT+05:30,13:46:26.033,26.68,16.58,61
25.49164,81.86672,94,5.06,2023-03-14T08:16:27.000Z,gps,25.49149,81.86661,46,9.94,7.18,212.0,gps [GPS],00:00:01,7.0,0.0,,,,false,21 / 26,98,547.0,1,0.8,0.6,0.6,-,-,Misc,13:46:27 GMT+05:30,13:46:27.043,25.85,16.06,61
25.49158,81.86668,94,5.06,2023-03-14T08:16:28.000Z,gps,25.49143,81.86657,46,9.94,7.21,214.6,gps [GPS],00:00:01,7.1,0.0,,,,false,21 / 26,99,554.0,1,0.8,0.6,0.6,-,-,Misc,13:46:28 GMT+05:30,13:46:28.034,25.96,16.13,61
25.49153,81.86664,94,5.06,2023-03-14T08:16:29.000Z,gps,25.49138,81.86654,46,9.94,6.31,207.3,gps [GPS],00:00:01,7.0,0.0,,,,false,21 / 26,100,561.0,1,0.8,0.6,0.6,-,-,Misc,13:46:29 GMT+05:30,13:46:29.045,22.72,14.12,61
25.49148,81.86661,93,5.06,2023-03-14T08:16:30.000Z,gps,25.49132,81.86651,46,9.94,6.75,207.4,gps [GPS],00:00:01,6.9,0.0,,,,false,21 / 26,101,567.9,1,0.8,0.6,0.6,-,-,Misc,13:46:30 GMT+05:30,13:46:30.038,24.30,15.10,61
25.49142,81.86658,93,5.06,2023-03-14T08:16:31.000Z,gps,25.49126,81.86648,45,9.94,7.27,201.4,gps [GPS],00:00:01,7.0,0.0,,,,false,21 / 26,102,574.9,1,0.8,0.6,0.6,-,-,Misc,13:46:31 GMT+05:30,13:46:31.039,26.17,16.26,61
25.49137,81.86655,93,5.14,2023-03-14T08:16:32.000Z,gps,25.49120,81.86646,45,10.51,7.84,199.4,gps [GPS],00:00:01,6.5,0.0,,,,false,21 / 26,103,581.4,1,0.8,0.6,0.6,-,-,Misc,13:46:32 GMT+05:30,13:46:32.060,28.22,17.54,61
25.49131,81.86651,91,5.12,2023-03-14T08:16:33.000Z,gps,25.49116,81.86641,43,10.04,6.25,213.1,gps [GPS],00:00:01,7.0,0.0,,,,false,21 / 26,104,588.4,1,0.8,0.6,0.6,-,-,Misc,13:46:33 GMT+05:30,13:46:33.059,22.50,13.98,61
25.49126,81.86648,90,5.15,2023-03-14T08:16:34.000Z,gps,25.49111,81.86637,42,10.38,6.67,215.0,gps [GPS],00:00:01,6.7,0.0,,,,false,21 / 26,105,595.0,1,0.8,0.6,0.6,-,-,Misc,13:46:34 GMT+05:30,13:46:34.052,24.01,14.92,61
25.49121,81.86644,89,5.11,2023-03-14T08:16:35.000Z,gps,25.49106,81.86634,42,9.94,6.30,212.2,gps [GPS],00:00:01,7.1,0.0,,,,false,21 / 26,106,602.1,1,0.9,0.6,0.6,-,-,Misc,13:46:35 GMT+05:30,13:46:35.050,22.68,14.09,61
25.49116,81.86641,90,5.09,2023-03-14T08:16:36.000Z,gps,25.49100,81.86632,43,9.94,6.32,210.0,gps [GPS],00:00:01,6.9,0.0,,,,false,20 / 26,107,608.9,1,0.9,0.6,0.6,-,-,Misc,13:46:36 GMT+05:30,13:46:36.051,22.75,14.14,61
25.49110,81.86637,90,5.08,2023-03-14T08:16:37.000Z,gps,25.49096,81.86628,42,9.94,6.32,209.1,gps [GPS],00:00:01,6.5,0.0,,,,false,20 / 26,108,615.5,1,0.9,0.6,0.6,-,-,Misc,13:46:37 GMT+05:30,13:46:37.059,22.75,14.14,61
25.49105,81.86634,90,5.07,2023-03-14T08:16:38.000Z,gps,25.49091,81.86625,42,9.94,6.46,210.4,gps [GPS],00:00:01,6.5,0.0,,,,false,20 / 26,109,621.9,1,0.8,0.6,0.6,-,-,Misc,13:46:38 GMT+05:30,13:46:38.044,23.26,14.45,61
25.49101,81.86631,91,5.07,2023-03-14T08:16:39.000Z,gps,25.49087,81.86622,43,9.94,5.81,206.1,gps [GPS],00:00:01,6.3,0.0,,,,false,21 / 26,110,628.2,1,0.8,0.6,0.6,-,-,Misc,13:46:39 GMT+05:30,13:46:39.049,20.92,13.00,61
25.49096,81.86628,91,5.11,2023-03-14T08:16:40.000Z,gps,25.49082,81.86619,43,10.31,6.58,207.0,gps [GPS],00:00:01,5.9,0.0,,,,false,21 / 26,111,634.2,1,0.8,0.6,0.6,-,-,Misc,13:46:40 GMT+05:30,13:46:40.057,23.69,14.72,61
25.49091,81.86625,90,5.13,2023-03-14T08:16:41.000Z,gps,25.49077,81.86616,42,10.23,6.39,202.6,gps [GPS],00:00:01,6.1,0.0,,,,false,21 / 26,112,640.3,1,0.8,0.6,0.6,-,-,Misc,13:46:41 GMT+05:30,13:46:41.046,23.00,14.29,61
